2024-11-24 10:43:04 | WARNING | Nmap not available: 'nmap program was not found in path. PATH is : C:\\Program Files\\Common Files\\Oracle\\Java\\javapath;C:\\Windows\\system32;C:\\Windows;C:\\Windows\\System32\\Wbem;C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\;C:\\Windows\\System32\\OpenSSH\\;C:\\Program Files\\NVIDIA Corporation\\NVIDIA app\\NvDLISR;C:\\Program Files (x86)\\Common Files\\Acronis\\SnapAPI\\;C:\\Program Files (x86)\\Common Files\\Acronis\\VirtualFile\\;C:\\Program Files (x86)\\Common Files\\Acronis\\VirtualFile64\\;C:\\Program Files (x86)\\Common Files\\Acronis\\FileProtector\\;C:\\Program Files (x86)\\Common Files\\Acronis\\FileProtector64\\;C:\\Program Files\\nodejs\\;C:\\Program Files\\Git\\cmd;C:\\Program Files\\dotnet\\;C:\\Program Files (x86)\\NVIDIA Corporation\\PhysX\\Common;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Python313\\Scripts\\;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Python313\\;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Python\\Launcher\\;C:\\Users\\nikhi\\AppData\\Local\\Microsoft\\WindowsApps;C:\\Users\\nikhi\\AppData\\Local\\GitHubDesktop\\bin;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Microsoft VS Code\\bin;C:\\Users\\nikhi\\AppData\\Local\\Microsoft\\WinGet\\Links;C:\\Users\\nikhi\\AppData\\Roaming\\npm;C:\\Program Files\\JetBrains\\PyCharm 2024.3\\bin;;C:\\Users\\nikhi\\AppData\\Local\\Programs\\Windsurf\\bin'. Using fallback scanning method.
2024-11-24 10:43:04 | INFO | Offensive tools initialized
2024-11-24 10:43:04 | INFO | Defensive tools initialized
2024-11-24 10:43:04 | INFO | Starting SIEM system
2024-11-24 10:43:04 | INFO | Starting log collector
2024-11-24 10:43:04 | INFO | Starting log collection
2024-11-24 10:43:04 | INFO | Starting system monitor
2024-11-24 10:43:04 | INFO | Starting defensive tools
2024-11-24 10:43:04 | INFO | Starting offensive tools
2024-11-24 10:43:04 | INFO | Starting system monitoring
2024-11-24 10:43:04 | INFO | All components started successfully
2024-11-24 10:43:04 | INFO | Started WindowsEventMonitor
2024-11-24 10:43:04 | INFO | Starting defensive monitoring
2024-11-24 10:43:04 | INFO | Starting SIEM web interface on 0.0.0.0:5000
2024-11-24 10:43:04 | INFO | Started ResourceMonitor
2024-11-24 10:43:04 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:04 | INFO | Started NetworkMonitor
2024-11-24 10:43:04 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:04 | INFO | Started ProcessMonitor
2024-11-24 10:43:05 | INFO | Started SystemMonitor
2024-11-24 10:43:05 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:43:05 | INFO | Started NetworkMonitor
2024-11-24 10:43:05 | INFO | Started FileMonitor
2024-11-24 10:43:05 | INFO | Started ServiceMonitor
2024-11-24 10:43:05 | INFO | Started AlertProcessor
2024-11-24 10:43:05 | ERROR | Service monitoring error: 'SystemMonitor' object has no attribute '_check_service_status'
2024-11-24 10:43:06 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:43:14 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:14 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:24 | ERROR | Error monitoring Windows events: (6, 'ReadEventLog', 'The handle is invalid.')
2024-11-24 10:43:24 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:25 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:43:27 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:43:34 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:34 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:35 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:43:37 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:43:44 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:44 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:54 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:54 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:43:55 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:43:58 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:44:04 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:05 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:05 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:44:08 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:44:14 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:15 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:24 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:25 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:25 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:44:29 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:44:34 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:35 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:35 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:44:39 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:44:44 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:45 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:54 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:55 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:44:55 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:45:00 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:45:04 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:05 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:05 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:45:10 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:45:14 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:15 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:24 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:25 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:25 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:45:31 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:45:34 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:35 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:35 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:45:41 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:45:44 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:45 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:54 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:55 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
2024-11-24 10:45:55 | ERROR | Network monitoring error: 'network_usage'
2024-11-24 10:46:02 | ERROR | Process monitoring error: 'process_count'
2024-11-24 10:46:04 | ERROR | Error monitoring Windows events: (1314, 'OpenEventLogW', 'A required privilege is not held by the client.')
